,budget,genres,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
1317,38000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",10534,"[{""id"": 2082, ""name"": ""sailing trip""}, {""id"": 2913, ""name"": ""diary""}, {""id"": 3180, ""name"": ""sailing""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 18068, ""name"": ""teenage boy""}, {""id"": 46962, ""name"": ""discipline""}, {""id"": 167836, ""name"": ""squall""}, {""id"": 167837, ""name"": ""sail""}, {""id"": 167843, ""name"": ""ship captain""}, {""id"": 167861, ""name"": ""caribbean""}, {""id"": 167863, ""name"": ""male bonding""}, {""id"": 167868, ""name"": ""seasickness""}, {""id"": 168683, ""name"": ""storm at sea""}, {""id"": 208992, ""name"": ""1960s""}]",en,White Squall,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,10.047578999999999,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Largo Entertainment"", ""id"": 1644}, {""name"": ""Scott Free Productions"", ""id"": 1645}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-02-02,10300000,129.0,"[{""iso_639_1"": ""da"", ""name"": ""Dansk""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,White Squall,6.3,86
1318,15000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",1091,"[{""id"": 1445, ""name"": ""ice""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 3373, ""name"": ""snow storm""}, {""id"": 4711, ""name"": ""norwegian""}, {""id"": 4713, ""name"": ""research station""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 14728, ""name"": ""antarctica""}, {""id"": 14729, ""name"": ""shape shifting alien""}, {""id"": 155821, ""name"": ""sled dogs""}]",en,The Thing,Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.,52.731379000000004,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Turman-Foster Company"", ""id"": 662}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1982-06-25,19629760,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""no"", ""name"": ""Norsk""}]",Released,The Thing,7.8,1588
1319,38000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",87421,"[{""id"": 4565, ""name"": ""dystopia""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 13194, ""name"": ""planet""}, {""id"": 156395, ""name"": ""imax""}]",en,Riddick,"Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.",46.630062,"[{""name"": ""One Race Productions"", ""id"": 1225}, {""name"": ""Radar Pictures"", ""id"": 14718}, {""name"": ""Riddick Canada Productions"", ""id"": 23634}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-09-02,98337295,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Riddick,6.2,2035
1320,37000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",10871,"[{""id"": 697, ""name"": ""loss of son""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 13008, ""name"": ""train""}]",en,Switchback,FBI agent Dennis Quaid tries to catch a serial killer who kidnapped his son.,4.131546,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Pacific Western"", ""id"": 1280}, {""name"": ""Rysher Entertainment"", ""id"": 11661}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-10-31,6482195,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Switchback,5.8,52
1322,55000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",13600,"[{""id"": 1001, ""name"": ""underground world""}, {""id"": 1919, ""name"": ""mayor""}, {""id"": 4414, ""name"": ""adventure""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9228, ""name"": ""puzzle""}, {""id"": 163190, ""name"": ""box""}, {""id"": 185269, ""name"": ""pipeworks""}]",en,City of Ember,"For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker. Now, two teenagers, in a race against time, must search Ember for clues that will unlock the ancient mystery of the city's existence, before the the lights go out forever.",23.465539,"[{""name"": ""Playtone"", ""id"": 4171}, {""name"": ""Walden Media"", ""id"": 10221}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-10-07,17869048,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,City of Ember,6.2,605
1323,32000000,"[{""id"": 18, ""name"": ""Drama""}]",68722,"[{""id"": 447, ""name"": ""post traumatic stress  disorder""}, {""id"": 459, ""name"": ""sexual obsession""}, {""id"": 4518, ""name"": ""postwar period""}, {""id"": 13017, ""name"": ""drifter""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 159028, ""name"": ""cult leader""}, {""id"": 159314, ""name"": ""scientology""}, {""id"": 162766, ""name"": ""religious cult""}, {""id"": 173179, ""name"": ""charismatic leader""}, {""id"": 177882, ""name"": ""right hand man""}]",en,The Master,"Freddie, a volatile, heavy-drinking veteran who suffers from post-traumatic stress disorder, finds some semblance of a family when he stumbles onto the ship of Lancaster Dodd, the charismatic leader of a new ""religion"" he forms after World War II.",25.682509,"[{""name"": ""Ghoulardi Film Company"", ""id"": 178}, {""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Annapurna Pictures"", ""id"": 13184}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-09-07,28258060,137.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Master,7.0,701
1324,38000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",14324,[],en,Virgin Territory,"The film is set in Tuscany during the Black Death. As in the Decameron, ten young Florentines take refuge from the plague. But instead of telling stories, they have lusty adventures, bawdy exchanges, romance and swordplay. There are randy nuns, Saracen pirates, and a sexy cow.",6.760922,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Dino de Laurentiis Cinematografica"", ""id"": 1216}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}, {""name"": ""Zephyr Films"", ""id"": 16923}, {""name"": ""Red Lion Sarl"", ""id"": 17234}, {""name"": ""Carthago Films S.a.r.l."", ""id"": 20395}]","[{""iso_3166_1"": ""LU"", ""name"": ""Luxembourg""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2007-12-17,5410749,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Virgin Territory,4.3,75
1325,40000000,"[{""id"": 18, ""name"": ""Drama""}]",14325,"[{""id"": 579, ""name"": ""american football""}, {""id"": 3616, ""name"": ""college""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 9797, ""name"": ""syracuse university""}]",en,The Express,"Based on the incredible true story, The Express follows the inspirational life of college football hero Ernie Davis, the first African-American to win the Heisman Trophy.",3.8782300000000003,"[{""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""IDEA Filmproduktions"", ""id"": 59972}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-10-10,9793496,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Express,7.1,71
1326,38000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",299687,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 207569, ""name"": ""human subjugation""}, {""id"": 215299, ""name"": ""environmental disaster""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,The 5th Wave,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,57.889964,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Material Pictures"", ""id"": 12139}, {""name"": ""LStar Capital"", ""id"": 34034}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-01-14,109906372,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The 5th Wave,5.6,1945
1327,37000000,"[{""id"": 18, ""name"": ""Drama""}]",312221,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 15285, ""name"": ""spin off""}, {""id"": 17977, ""name"": ""underground fighting""}, {""id"": 186779, ""name"": ""motivational speaker""}, {""id"": 209476, ""name"": ""boxing""}]",en,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",57.773582999999995,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Chartoff Winkler Productions"", ""id"": 88686}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-11-25,173567581,133.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Creed,7.3,1915
1328,37000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",23168,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 975, ""name"": ""money laundering""}, {""id"": 1546, ""name"": ""ambulance""}, {""id"": 1680, ""name"": ""boston""}, {""id"": 1700, ""name"": ""massachusetts""}, {""id"": 1929, ""name"": ""bank manager""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2778, ""name"": ""florist""}, {""id"": 2779, ""name"": ""flower shop""}, {""id"": 3607, ""name"": ""hold-up robbery""}, {""id"": 8054, ""name"": ""volunteer""}, {""id"": 8627, ""name"": ""stolen money""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9775, ""name"": ""car set on fire""}, {""id"": 10847, ""name"": ""boston garden""}, {""id"": 11148, ""name"": ""police chase""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 155726, ""name"": ""fenway park""}]",en,The Town,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",24.218358,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Thunder Road Pictures"", ""id"": 3528}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-09-15,154026136,125.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Town,7.0,1468
1329,40000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",76494,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 2393, ""name"": ""adoption""}, {""id"": 10721, ""name"": ""pregnant""}, {""id"": 17986, ""name"": ""miscarriage""}, {""id"": 160945, ""name"": ""expectant father""}, {""id"": 161534, ""name"": ""pregnant wife""}, {""id"": 163699, ""name"": ""vomiting""}, {""id"": 180702, ""name"": ""expecting twins""}, {""id"": 180706, ""name"": ""open air cinema""}, {""id"": 180715, ""name"": ""giving birth""}]",en,What to Expect When You're Expecting,"Challenges of impending parenthood turn the lives of five couples upside down. Two celebrities are unprepared for the surprise demands of pregnancy; hormones wreak havoc on a baby-crazy author, while her husband tries not to be outdone by his father, who's expecting twins with his young trophy wife; a photographer's husband isn't sure about his wife's adoption plans; a one-time hook-up results in a surprise pregnancy for rival food-truck owners.",27.009722999999997,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""What to Expect Productions"", ""id"": 19577}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-05-17,79700000,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What to Expect When You're Expecting,5.8,594
1330,37000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",4944,"[{""id"": 1936, ""name"": ""blackmail""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 2923, ""name"": ""fitness-training""}, {""id"": 4585, ""name"": ""plastic surgery""}, {""id"": 6683, ""name"": ""autobiography""}, {""id"": 10937, ""name"": ""memory""}, {""id"": 13092, ""name"": ""corpse""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 33610, ""name"": ""gym""}, {""id"": 33650, ""name"": ""disc""}, {""id"": 33651, ""name"": ""ex priest""}]",en,Burn After Reading,"When a disc containing memoirs of a former CIA analyst falls into the hands of Linda Litzke and Chad Feldheimer, the two gym employees see a chance to make enough money for her to have life-changing cosmetic surgery. Predictably, events whirl out of control for the duo doofuses and those in their orbit.",31.941346999999997,"[{""name"": ""Mike Zoss Productions"", ""id"": 2092}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2008-09-05,163720069,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Burn After Reading,6.5,1222
1331,37000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",10488,"[{""id"": 855, ""name"": ""fictional place""}, {""id"": 911, ""name"": ""exotic island""}, {""id"": 2580, ""name"": ""shipwreck""}, {""id"": 2799, ""name"": ""cruise""}, {""id"": 3347, ""name"": ""volcano""}, {""id"": 4700, ""name"": ""e-mail""}, {""id"": 4880, ""name"": ""liana""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6362, ""name"": ""turtle""}, {""id"": 10818, ""name"": ""author""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 12988, ""name"": ""pirate""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 189585, ""name"": ""iguana""}, {""id"": 208874, ""name"": ""sea lion""}]",en,Nim's Island,A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.,14.353279,"[{""name"": ""Walden Media"", ""id"": 10221}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-04-03,100076342,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Nim's Island,5.6,330
1332,38000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",96721,"[{""id"": 5378, ""name"": ""world champion""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6363, ""name"": ""racing car""}, {""id"": 10284, ""name"": ""formula 1""}, {""id"": 159953, ""name"": ""automobile racing""}, {""id"": 185722, ""name"": ""based on true events""}]",en,Rush,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.,33.003828000000006,"[{""name"": ""Revolution Films"", ""id"": 163}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Double Negative"", ""id"": 31922}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2013-09-02,90247624,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Rush,7.7,2277
1333,37000000,"[{""id"": 18, ""name"": ""Drama""}]",334,"[{""id"": 455, ""name"": ""farewell""}, {""id"": 802, ""name"": ""regret""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 3817, ""name"": ""chance""}, {""id"": 5561, ""name"": ""child prodigy""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 163976, ""name"": ""reconciliation""}]",en,Magnolia,"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.",30.993736,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Ghoulardi Film Company"", ""id"": 178}, {""name"": ""The Magnolia Project"", ""id"": 179}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-12-08,48451803,188.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Magnolia,7.5,825
